clip_path,label,filename,clip_timestamp,parent_file_id,parent_file_name,parent_file_path,tank_id,session_id,recording_start_time,recording_end_time
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085030.wav,normal,20260424_085030.wav,2026-04-24 08:50:30,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085032.wav,normal,20260424_085032.wav,2026-04-24 08:50:32,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085034.wav,normal,20260424_085034.wav,2026-04-24 08:50:34,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085036.wav,normal,20260424_085036.wav,2026-04-24 08:50:36,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085038.wav,normal,20260424_085038.wav,2026-04-24 08:50:38,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085040.wav,normal,20260424_085040.wav,2026-04-24 08:50:40,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085042.wav,normal,20260424_085042.wav,2026-04-24 08:50:42,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085044.wav,normal,20260424_085044.wav,2026-04-24 08:50:44,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085046.wav,normal,20260424_085046.wav,2026-04-24 08:50:46,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085048.wav,normal,20260424_085048.wav,2026-04-24 08:50:48,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085050.wav,normal,20260424_085050.wav,2026-04-24 08:50:50,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085052.wav,normal,20260424_085052.wav,2026-04-24 08:50:52,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085054.wav,normal,20260424_085054.wav,2026-04-24 08:50:54,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085056.wav,normal,20260424_085056.wav,2026-04-24 08:50:56,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085058.wav,normal,20260424_085058.wav,2026-04-24 08:50:58,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085100.wav,normal,20260424_085100.wav,2026-04-24 08:51:00,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085102.wav,normal,20260424_085102.wav,2026-04-24 08:51:02,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085104.wav,normal,20260424_085104.wav,2026-04-24 08:51:04,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085106.wav,normal,20260424_085106.wav,2026-04-24 08:51:06,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085108.wav,normal,20260424_085108.wav,2026-04-24 08:51:08,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085110.wav,normal,20260424_085110.wav,2026-04-24 08:51:10,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085112.wav,normal,20260424_085112.wav,2026-04-24 08:51:12,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085114.wav,normal,20260424_085114.wav,2026-04-24 08:51:14,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085116.wav,normal,20260424_085116.wav,2026-04-24 08:51:16,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085118.wav,normal,20260424_085118.wav,2026-04-24 08:51:18,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085120.wav,normal,20260424_085120.wav,2026-04-24 08:51:20,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085122.wav,normal,20260424_085122.wav,2026-04-24 08:51:22,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085124.wav,normal,20260424_085124.wav,2026-04-24 08:51:24,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085126.wav,normal,20260424_085126.wav,2026-04-24 08:51:26,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085128.wav,normal,20260424_085128.wav,2026-04-24 08:51:28,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085130.wav,normal,20260424_085130.wav,2026-04-24 08:51:30,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085132.wav,normal,20260424_085132.wav,2026-04-24 08:51:32,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085134.wav,normal,20260424_085134.wav,2026-04-24 08:51:34,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085136.wav,normal,20260424_085136.wav,2026-04-24 08:51:36,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085138.wav,normal,20260424_085138.wav,2026-04-24 08:51:38,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085140.wav,normal,20260424_085140.wav,2026-04-24 08:51:40,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085142.wav,normal,20260424_085142.wav,2026-04-24 08:51:42,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085144.wav,normal,20260424_085144.wav,2026-04-24 08:51:44,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085146.wav,normal,20260424_085146.wav,2026-04-24 08:51:46,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085148.wav,normal,20260424_085148.wav,2026-04-24 08:51:48,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085150.wav,normal,20260424_085150.wav,2026-04-24 08:51:50,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085152.wav,normal,20260424_085152.wav,2026-04-24 08:51:52,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085154.wav,normal,20260424_085154.wav,2026-04-24 08:51:54,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085156.wav,normal,20260424_085156.wav,2026-04-24 08:51:56,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085158.wav,normal,20260424_085158.wav,2026-04-24 08:51:58,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085200.wav,normal,20260424_085200.wav,2026-04-24 08:52:00,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085202.wav,normal,20260424_085202.wav,2026-04-24 08:52:02,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085204.wav,normal,20260424_085204.wav,2026-04-24 08:52:04,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085206.wav,normal,20260424_085206.wav,2026-04-24 08:52:06,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085208.wav,normal,20260424_085208.wav,2026-04-24 08:52:08,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085210.wav,normal,20260424_085210.wav,2026-04-24 08:52:10,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085212.wav,normal,20260424_085212.wav,2026-04-24 08:52:12,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085214.wav,normal,20260424_085214.wav,2026-04-24 08:52:14,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085216.wav,normal,20260424_085216.wav,2026-04-24 08:52:16,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085218.wav,normal,20260424_085218.wav,2026-04-24 08:52:18,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085220.wav,normal,20260424_085220.wav,2026-04-24 08:52:20,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085222.wav,normal,20260424_085222.wav,2026-04-24 08:52:22,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085224.wav,normal,20260424_085224.wav,2026-04-24 08:52:24,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085226.wav,normal,20260424_085226.wav,2026-04-24 08:52:26,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085228.wav,normal,20260424_085228.wav,2026-04-24 08:52:28,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085230.wav,normal,20260424_085230.wav,2026-04-24 08:52:30,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085232.wav,normal,20260424_085232.wav,2026-04-24 08:52:32,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085234.wav,normal,20260424_085234.wav,2026-04-24 08:52:34,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085236.wav,normal,20260424_085236.wav,2026-04-24 08:52:36,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
/media/feliciano/Aux/AI_AFS_DATASET/AFS_BEHAVIOUR_DATASET/normal/20260424_085238.wav,normal,20260424_085238.wav,2026-04-24 08:52:38,2208944313242,LUW1698_20260424_085000.wav,/Incoming_Data/Trial_1/Tank_1/Tank_1_1698_20260424,Tank1,nan,2026-04-24 08:50:00,2026-04-24 09:00:00
